Year,Family,Genus,Reported.Taxon,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.Type,import_permit_hash,export_permit_hash,origin_permit_hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,1000,kg,PE,EC,,T,W,I,665b8d1412eb347ad5b4281ebe8acaecd63a2b37,251f59c507ed3d142c198e95079a6034bbfbfe81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula japanica,200,kg,HK,LK,,T,W,E,,25470b17de56ffd67951fa93d919ee9049cc56e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula spp.,150,kg,HK,LK,,T,W,E,,25470b17de56ffd67951fa93d919ee9049cc56e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula tarapacana,250,kg,HK,LK,,T,W,E,,25470b17de56ffd67951fa93d919ee9049cc56e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,24950,kg,KR,NAM,,T,W,I,ce2ef20245ed5cbf10b5029c518111c7929cc899,2548e122230b5bbad251bc9e6ad4ea30cf7e9a8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,1105.7,kg,CN,MX,,T,W,E,,254eee516ae076f7fdd22d682b59006abb7163b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,26.8,kg,CN,MX,,T,W,E,,255aadc9e89dd8afe600e69b88aa30ba769429a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,137.8,kg,CN,MX,,T,W,E,,255aadc9e89dd8afe600e69b88aa30ba769429a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Alopiidae,Alopias,Alopias pelagicus,107.64,kg,CN,MX,,T,W,E,,255b80309e4fb64352cbf639b82f15305f1c2ec9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Alopiidae,Alopias,Alopias vulpinus,44,kg,CN,MX,,T,W,E,,255b80309e4fb64352cbf639b82f15305f1c2ec9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,18.47,kg,CN,MX,,T,W,E,,255b80309e4fb64352cbf639b82f15305f1c2ec9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Sphyrnidae,Sphyrna,Sphyrna zygaena,77.01,kg,CN,MX,,T,W,E,,255b80309e4fb64352cbf639b82f15305f1c2ec9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,253.67,kg,HK,MX,,T,W,I,,256e04f7d073e9e842f04c30412ff7fa3a232ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,1296.53,kg,HK,PE,,T,W,I,,25723ab6f91b9b3948d41fe362eadc473657f7fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,208.3,kg,CN,MX,,T,W,E,,258166151764aba262c285179a1937dc61ac4d3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,1513,kg,KR,TW,,T,W,I,3b9fd3e8f30e734586662bc6351901cbdcdf525c,258c3903b81868a75672ef100cac49943a42775d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,1554.74,kg,HK,MX,,T,W,E,,25b00e959e254b5897436ebd972d5d1083c57f0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,929,kg,TW,SC,,T,W,E,,25bce35a5344c9d208c117917f586524adbe88f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1500,kg,HK,LK,,T,W,E,,25e33fa47d22241cfd5e14f7eb0bf9482b238212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,40,kg,HK,AU,,T,W,E,,260aefed8b62218a343b58d6f5082e6297f09d1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,12.3,kg,HK,AU,,T,W,E,,260aefed8b62218a343b58d6f5082e6297f09d1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,60,kg,HK,AU,,T,W,E,,260aefed8b62218a343b58d6f5082e6297f09d1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,229.52,kg,CN,MX,,T,W,E,,262dd1a346563f6ace8df3a6363c12271e67512d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus oxyrinchus,9200,kg,ES,EC,,T,W,E,,26444b054ba68a63832daf0e5f3bc29c19b983ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias pelagicus,1580,kg,PE,EC,,T,O,E,,2687d26397ff92457e4349b66f8e742822ffb3da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias superciliosus,420,kg,PE,EC,,T,O,E,,2687d26397ff92457e4349b66f8e742822ffb3da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,300,kg,PE,EC,,T,O,E,,2687d26397ff92457e4349b66f8e742822ffb3da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,2413,kg,KR,TW,,T,W,I,6e04b8769d6daba787fa77596ef4c3790a17cff5,26d1ace87b31b0e9088e9c89ede877cd87075f3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,200,kg,CN,SN,,T,W,E,,26e5deca81d0d9bf4f3c2d249de4096a3af93ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Sphyrnidae,Sphyrna,Sphyrna zygaena,550,kg,CN,SN,,T,W,E,,26e5deca81d0d9bf4f3c2d249de4096a3af93ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1800,kg,HK,LK,,T,W,E,,26e9ce129d7771b65096c77c88f7f7d8dcec9a74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,745,kg,HK,LK,,T,W,I,,27182997fac440f4a43e987abd6989072a18e80a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,1326,kg,TW,SC,,T,W,E,,272de490f3f3edf78e0f14b4fcc50fd9780ebaf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,200,kg,HK,LK,,T,W,E,,27710b0eb1843cc28c8d5f10b466fa2d6b7d7ec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus paucus,200,kg,HK,LK,,T,W,E,,27710b0eb1843cc28c8d5f10b466fa2d6b7d7ec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,100,kg,HK,LK,,T,W,E,,27710b0eb1843cc28c8d5f10b466fa2d6b7d7ec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,250,kg,CN,MX,,T,W,E,,2793d4d0ee24618e5dc246edcb7b3ff141d04d18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrnidae spp.,120,kg,HK,ID,,T,O,E,,27a19a5e422df0ca676503b72855802aa71ad979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,289,kg,CN,MX,,T,W,E,,27a28097ee97adf1a9eb1a23a7adaf6235f30f35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,164.225,kg,HK,MA,,T,W,E,,27c1eb13a4abad384302be5591c10c60a62a930c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,154.57,kg,HK,ID,,T,W,I,,27df3fef35bd8c093e3ade19be4ced74d4293b4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,36.24,kg,HK,ID,,T,W,I,,27df3fef35bd8c093e3ade19be4ced74d4293b4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Carcharodon,Carcharodon carcharias,100,kg,HK,OM,,T,W,E,,27ef11f4820c3e3594599244e2368aae28b2c1c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias vulpinus,412.09,kg,HK,PE,,T,W,I,,280f52cb5735daaff5931aadbd7ed2e5f0a9f409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,14826,kg,KR,NAM,,T,W,I,2603d3d5e526e1df5f2d20a7322ce547280a8508,28169a2ee1eea611d40c024dd016870d50d8f1c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula mobular,168,kg,HK,LK,,T,W,E,,281b93123ef90e5d9c21c77cc90d8fe3c0a8e145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula spp.,231,kg,HK,LK,,T,W,E,,281b93123ef90e5d9c21c77cc90d8fe3c0a8e145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myliobatidae,Mobula,Mobula tarapacana,702,kg,HK,LK,,T,W,E,,281b93123ef90e5d9c21c77cc90d8fe3c0a8e145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3500,kg,HK,OM,,T,W,I,,281c383e880764890a5b3fb36f6d74452643cfb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Myliobatidae,Mobula,Mobula japanica,350,kg,HK,LK,,T,W,E,,2841760088914b2f43f9e6d24588c63e65ac7524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I,cdcc775186fd5d998b1a89adbed673f31a150a3b,28429ab712933c0ea12fa62f5fd6b5bb8932916d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,264,kg,HK,NI,,T,W,E,,28474525fa0b4040c82a28a377473d45d59d6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,15,kg,HK,NI,,T,W,E,,28474525fa0b4040c82a28a377473d45d59d6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sphyrnidae,Sphyrna,Sphyrna mokarran,20,kg,HK,NI,,T,W,E,,28474525fa0b4040c82a28a377473d45d59d6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sphyrnidae,Sphyrna,Sphyrna zygaena,20,kg,HK,NI,,T,W,E,,28474525fa0b4040c82a28a377473d45d59d6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alopiidae,Alopias,Alopias pelagicus,3161.8,kg,PE,EC,,T,W,E,,2869b2430ba189d2a6288c163e676f5c0033e266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alopiidae,Alopias,Alopias superciliosus,741.1,kg,PE,EC,,T,W,E,,2869b2430ba189d2a6288c163e676f5c0033e266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,569.3,kg,PE,EC,,T,W,E,,2869b2430ba189d2a6288c163e676f5c0033e266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus oxyrinchus,80.7,kg,PE,EC,,T,W,E,,2869b2430ba189d2a6288c163e676f5c0033e266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrna lewini,229.6,kg,HK,MX,,T,W,I,,287803dff8dececeb711a11ce84f48a8cbc91378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,130,kg,CN,SN,,T,W,E,,2889ae19e0e2a62a72eb43d736b50faeb803ae6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,70,kg,CN,SN,,T,W,E,,2889ae19e0e2a62a72eb43d736b50faeb803ae6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,45,kg,CN,SN,,T,W,E,,2889ae19e0e2a62a72eb43d736b50faeb803ae6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alopiidae,Alopias,Alopias pelagicus,8171,kg,PE,EC,,T,W,E,,288be1f3105a2e3eb11815aca35ceb4b3a13bb72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
